,index,movie_id,movie_name,genre,plot
10988,71581,tt3521126,The Disaster Artist,"biography, comedy, drama",disaster artist
10989,71583,tt3521164,Oceania,"animation, adventure, comedy",oceania ancient polynesia terrible curse incurred demigod maui reaches moanas island answers oceans call seek demigod set things right
10990,71594,tt3522806,Mechanic Resurrection,"action, adventure, thriller",mechanic resurrection bishops formidable foe kidnaps love life order make complete three impossible assassinations make look like accidents
10991,71603,tt3525168,Morto tra una settimana O ti ridiamo i soldi,"comedy, drama",morto tra una settimana ti ridiamo soldi ninth unsuccessful attempt life young man outsources suicide ageing assassin youre serious ending need professional help
10992,71607,tt3526120,Uncertain Terms,"comedy, drama",uncertain terms fleeing city robbie takes refuge aunts country house happens makeshift home pregnant teenagers
10993,71608,tt3526286,Horror,"crime, drama, horror",horror six preadolescent girls face night terror compulsive addiction online social media game turns moment cyber bullying night insanity
10994,71616,tt3526706,Chevalier,"comedy, drama",chevalier fishing trip aegean sea among sextet friends becomes perfect setting relentless contest male dominance everything spark fierce competition one wear precious chevalier
10995,71633,tt3529612,River of Fundament,drama,river fundament matthew barney jonathan bepler began new collaborative project inspired american author norman mailers novel ancient evenings set pharaonic egypt project
10996,71634,tt3529656,Meadowland Scomparso,drama,meadowland scomparso year son goes missing couple handle loss varying ways growing apart one another reality
10997,71635,tt3529664,Mountain Men,"comedy, drama",mountain men mountain men comedy drama follows two estranged brothers toph cooper journey remote family cabin mountains evict squatter buried resentment
10998,71636,tt3530002,Sballati per le feste,"comedy, fantasy",sballati per le feste christmas eve three lifelong friends spend night new york city looking holy grail christmas parties
10999,71646,tt3531202,Terre selvagge,"action, drama, history",terre selvagge th century ireland group monks must escort sacred relic across landscape fraught peril
11000,71650,tt3531824,Nerve,"adventure, crime, drama",nerve high school senior finds immersed online game truth dare every move starts become manipulated anonymous community watchers
11001,71652,tt3532216,Barry Seal Una storia americana,"action, biography, comedy",barry seal una storia americana story barry seal american pilot became drug runner cia clandestine operation would exposed iran contra affair
11002,71658,tt3534282,Don Verdean,"adventure, comedy, drama",verdean self professed biblical archaeologist fallen hard times starts bend truth order continue inspiring faithful
11003,71659,tt3534294,Entanglement,"comedy, drama, romance",entanglement recovering suicide attempt ben layton accidentally falls love girl nearly almost sister things start get weird
11004,71671,tt3541524,Live Corsa contro il tempo,"action, crime, thriller",live corsa contro il tempo disgraced cop finds race time find kidnap victim whose abductor accidentally killed
11005,71679,tt3544082,anni,"drama, romance",anni married couple preparing celebrate wedding anniversary receives shattering news promises forever change course lives
11006,71680,tt3544112,Sing Street,"comedy, drama, music",sing street boy growing dublin escapes strained family life starting band impress mysterious girl likes
11007,71681,tt3544218,Belgica,drama,belgica drama follows two brothers start bar get swept success midst belgiums nightlife scene
11008,71684,tt3545324,The Grief of Others,drama,grief others story based novel leah hager cohen couples baby dies hours birth parents try return previous lives struggle regain
11009,71690,tt3547306,Cut Throat City,"action, crime, drama",cut throat city set hurricane katrina four boyhood friends options reluctantly accept offer pull dangerous heist heart new orleans
11010,71692,tt3547682,Infection,"horror, thriller",infection family four quarantined home virulent strand flu spreads town forced extreme escape alive
11011,71696,tt3548028,Aardvark,drama,aardvark aardvark evolved one kind could say josh norman
11012,71720,tt3553442,Whiskey Tango Foxtrot,"biography, comedy, drama",whiskey tango foxtrot journalist recounts wartime coverage afghanistan
11013,71722,tt3553976,Captain Fantastic,"comedy, drama",captain fantastic forests pacific northwest father devoted raising six kids rigorous physical intellectual education forced leave paradise enter world challenging idea means parent
11014,71746,tt3560686,Durak,"crime, drama, thriller",durak dima nikitin ordinary honest plumber suddenly decides face corrupt system local politics order save lives inhabitants old dormitory collapse
11015,71758,tt3563262,Submergence,"drama, romance, thriller",submergence james danielle meet vacation fall love shes going dark north atlantic bottom find life hes going somalia find terrorist gets dark cell
11016,71764,tt3564472,Il viaggio delle ragazze,"adventure, comedy, drama",il viaggio delle ragazze four lifelong friends travel new orleans annual essence festival sisterhoods rekindled wild sides rediscovered theres enough dancing drinking brawling romancing make big easy blush
11017,71766,tt3564794,Welcome to Happiness,"comedy, drama, fantasy",welcome happiness theres magical door woodys closet allows go erase mistakes past finds goes life changed forever
11018,71778,tt3566788,Songs My Brothers Taught Me,drama,songs brothers taught older brother jail living single mother pine ridge reservation johnny sister jashuans lives develop new challenges absentee cowboy father
11019,71780,tt3567288,The Visit,"horror, mystery, thriller",visit two siblings become increasingly frightened grandparents disturbing behavior visiting vacation
11020,71782,tt3567666,Stratton Forze speciali,"action, thriller",stratton forze speciali british special boat service commando tracks international terrorist cell
11021,71785,tt3569230,Legend,"biography, crime, drama",legend identical twin gangsters ronald reginald kray terrorize london
11022,71787,tt3569356,Not Cool,"comedy, drama, romance",cool group modern day pittsburgh teenagers spend thanksgiving break experiencing mixture love friendship partying sex
11023,71788,tt3569374,The Midnight Swim,"drama, horror, mystery",midnight swim spirit lake unusually deep diver ever managed find bottom though many tried dr amelia brooks disappears deep water dive three daughters travel
11024,71794,tt3569970,Attack of the Lederhosen Zombies,"comedy, horror",attack lederhosen zombies zombie action alps group young snowboarder stuck remote mountain ski resort night apr ski party soon turns hellish nightmare zombie mayhem
11025,71805,tt3573598,London Road,"musical, mystery, thriller",london road five prostitutes found dead community residents london road ipswich suffolk come together process events revitalize community
11026,71811,tt3576084,Efes beyahasei enosh,"comedy, drama",efes beyahasei enosh unit female israeli soldiers remote desert base bide time count minutes return civilian life
11027,71813,tt3576728,Bilal A New Breed of Hero,"animation, action, adventure",bilal new breed hero thousand years ago one boy dream becoming great warrior abducted sister taken land far away home thrown world greed injustice rule bilal finds courage raise voice make change inspired true events story real hero earned remembrance time history
11028,71817,tt3577624,Perfect Day,"comedy, drama, war",perfect day group aid workers work resolve crisis armed conflict zone
11029,71839,tt3583538,Mate me Por Favor,"drama, horror, thriller",mate por favor barra da tijuca west side zone rio de janeiro wave murderers plague area starts morbid curiosity local youth slowly begins spoil away lives among bia fifteen year old girl encounter death anything make sure shes alive
11030,71862,tt3591436,Night Owls,"comedy, drama",night owls workaholic kevin goes home beautiful train wreck madeline drunken one night stand hes horrified discover shes actually boss jilted ex mistress
11031,71867,tt3591984,Belye nochi pochtalyona Alekseya Tryapitsyna,drama,belye nochi pochtalyona alekseya tryapitsyna film represents life godforsaken russian village way reach mainland cross lake boat postman became connection outside world
11032,71872,tt3592750,Us and Them,"crime, drama, thriller",us angry frustrated working class danny aims kick start revolution turning tables establishment deadly game chance
11033,71874,tt3593046,Lost in the Sun,"action, drama, thriller",lost sun small time crook newly orphaned teenage boy team perform string robberies
11034,71899,tt3600588,jours,"drama, thriller",jours ilan halimi kidnapped ransom hes jewish supposedly rich family police start race time save tortures gang barbarians
11035,71908,tt3603808,The Diabolical,"horror, sci-fi",diabolical single mother children awoken nightly intense presence asks scientist boyfriend destroy violent spirit paranormal experts frightened take
11036,71915,tt3605418,Knock Knock,"drama, thriller",knock knock devoted father helps two stranded young women knock door kind gesture turns dangerous seduction deadly game cat mouse
11037,71918,tt3606752,Cars,"animation, adventure, comedy",cars lightning mcqueen sets prove new generation racers hes still best race car world
11038,71919,tt3606756,Gli Incredibili,"animation, action, adventure",gli incredibili incredibles hero family takes new mission involves change family roles bob parr mr incredible must manage house wife helen elastigirl goes save world
11039,71920,tt3606888,A spasso con Bob,"biography, drama, family",spasso con bob based international best selling book true feel good story james bowen busker recovering drug addict life transformed met stray ginger cat
11040,71927,tt3608930,Nella valle della violenza,"action, western",nella valle della violenza mysterious stranger random act violence drag town misfits nitwits bloody crosshairs revenge
11041,71931,tt3611002,Dementia,"drama, horror, thriller",dementia diagnosed dementia elderly war veteran forced estranged family hire live nurse find harbors sinister secret
11042,71937,tt3612126,The Grudge,"horror, mystery",grudge house cursed vengeful ghost dooms enter violent death
11043,71940,tt3612616,Mommy,drama,mommy widowed single mother raising violent son alone finds new hope mysterious neighbor inserts household
11044,71957,tt3616916,The Wave,"drama, thriller",wave although anticipated one really ready mountain pass scenic narrow norwegian fjord geiranger collapses creates meter high violent tsunami geologist one caught middle
11045,71962,tt3619102,Condemned,horror,condemned fed parents bickering poor little rich girl maya dylan penn moves boyfriend squatting old condemned building manhattans lower east side
11046,71974,tt3622110,Non bussate a quella porta,"drama, fantasy, horror",non bussate quella porta mother desperate reconnect troubled daughter becomes embroiled urban legend demonic witch
11047,71978,tt3622592,Citt di carta,"comedy, drama, mystery",citt di carta night adventure quentins lifelong crush margo disappears leaving behind clues quentin friends follow journey lifetime
11048,71981,tt3623726,Dove eravamo rimasti,"comedy, drama, music",dove eravamo rimasti musician gave everything dream rock roll stardom returns home looking make things right family
11049,71985,tt3625352,Summer of Blood,"comedy, horror",summer blood erik sparrow one lucky ones hes got good job hes stable relationship lives one greatest cities world deserve probably hes
11050,71999,tt3627704,Phantasm Ravager,"action, fantasy, horror",phantasm ravager final installment long running phantasm series
11051,72002,tt3628574,State Like Sleep,drama,state like sleep woman grapples consequences celebrity husbands double life commits suicide
11052,72003,tt3628584,La bottega del barbiere,"comedy, drama",la bottega del barbiere surrounding community taken turn worse crew calvins barbershop come together bring much needed change neighborhood
11053,72011,tt3631112,La ragazza del treno,"crime, drama, mystery",la ragazza del treno divorcee becomes entangled missing persons investigation promises send shockwaves throughout life
11054,72026,tt3638644,Seto Surya,"adventure, drama",seto surya anti regime partisan chandra confronts physical social political obstacles fathers funeral search solution takes neighboring mountain villages encounters police rebel guerrillas portrait post civil war nepal fragile deadlocked peace process
11055,72032,tt3640424,Allied Unombra nascosta,"action, drama, romance",allied unombra nascosta canadian intelligence officer north africa encounters female french resistance fighter deadly mission behind enemy lines reunite london relationship tested pressures war
11056,72033,tt3640682,I Smile Back,drama,smile back laney brooks bad things married kids takes drugs wants sleeps men wants disappears wants destruction family looming
11057,72053,tt3646344,Vergine giurata,drama,vergine giurata years declaring eternal virginity opting live life man mountains albania hana looks return living woman settles new existence modern day milan
11058,72063,tt3647498,Blood Father,"action, crime, drama",blood father ex con reunites estranged wayward year old daughter protect drug dealers trying kill
11059,72069,tt3651326,Allombra delle donne,"drama, romance",allombra delle donne pierre manon pair poor documentary makers scrape odd jobs pierre meets young trainee elisabeth falls wants keep manon time
11060,72077,tt3652862,Morris lamericano,"comedy, drama, romance",morris lamericano romantic coming age misadventures year old american living germany
11061,72087,tt3654796,Creep,"horror, thriller",creep video artist looking work drives remote house forest meet man claiming serial killer agreeing spend day soon realizes made deadly mistake
11062,72091,tt3655522,Diamante nero,drama,diamante nero girl real prospects joins gang reinventing gaining sense self confidence process however soon finds new life necessarily make happier
11063,72100,tt3658772,Conspiracy La Cospirazione,"crime, drama, mystery",conspiracy la cospirazione ambitious young lawyer takes big case powerful ruthless executive large pharmaceutical company soon finds involved case blackmail corruption
11064,72101,tt3659388,Sopravvissuto The Martian,"adventure, drama, sci-fi",sopravvissuto martian astronaut becomes stranded mars team assume dead must rely ingenuity find way signal earth alive
11065,72103,tt3660370,Party Girl,drama,party girl aging nightclub hostess decides settle get married
11066,72105,tt3661298,Shiraz La citt delle rose,thriller,shiraz la citt delle rose prior iranian revolution place people religions allowed flourish story prosperous jewish family abandon everything consumed passions revolutionaries
11067,72106,tt3661394,Lunico e insuperabile Ivan,"animation, adventure, comedy",lunico e insuperabile ivan gorilla named ivan tries piece together past help elephant named ruby hatch plan escape captivity
11068,72113,tt3662066,Ancora una volta,"comedy, drama, music",ancora una volta new york city crooner plots comeback
11069,72119,tt3663020,So B It,drama,b young girl named heidi lives mentally disabled mother travels across country find mothers past
11070,72125,tt3664992,Angie X,"crime, drama",angie x powerful drug dealer west coast year old coed based actual events
11071,72130,tt3666024,La tartaruga rossa,"animation, family, fantasy",la tartaruga rossa man shipwrecked deserted island encounters red turtle changes life
11072,72158,tt3672742,Turbo Kid,"action, adventure, comedy",turbo kid post apocalyptic wasteland comic book fan adopts persona favourite hero save enthusiastic friend fight tyrannical overlord
11073,72159,tt3672840,La battaglia degli imperi Dragon Blade,"action, adventure, drama",la battaglia degli imperi dragon blade corrupt roman leader tiberius arrives giant army claim silk road huo teams army elite legion defected roman soldiers led general lucius protect country new friends
11074,72169,tt3675204,Len and Company,"comedy, drama",len company successful music producer quits industry exiles upstate new york solitude seeks shattered estranged son pop star hes created come looking answers
11075,72173,tt3675748,Yakuza Apocalypse,"action, comedy, horror",yakuza apocalypse ruthless underground world yakuza one legendary boss kamiura rumored invincible truth vampire bloodsucking yakuza vampire boss among
11076,72187,tt3680410,Last Cab to Darwin,"comedy, drama, romance",last cab darwin rex broken hill cab driver told doesnt long live sets epic journey darwin bid die terms
11077,72201,tt3682448,Il ponte delle spie,"drama, history, thriller",il ponte delle spie cold war american lawyer recruited defend arrested soviet spy court help cia facilitate exchange spy soviet captured american u spy plane pilot francis gary powers
11078,72217,tt3685218,F lix et Meira,"drama, romance",f lix et meira f lix meira unusual romance blossoms two lost souls inhabit neighborhood vastly different worlds
11079,72218,tt3685236,Ibiza,"comedy, romance",ibiza young american woman two best friends seek hot dj spain
11080,72244,tt3687186,Heaven Knows What,"crime, drama",heaven knows young woman struggles reconcile loves life boyfriend heroin finds suicide way boyfriend forgive misdeed
11081,72246,tt3687310,Criminal Activities,"crime, drama, thriller",criminal activities four young men make risky investment together puts trouble mob
11082,72247,tt3687316,Ultimo viaggio in Oregon,"comedy, drama",ultimo viaggio oregon man tasked driving embittered year old father law cross country legally euthanized oregon along way helping rediscover reason living
11083,72248,tt3687398,The Runner,drama,runner aftermath bp oil spill idealistic flawed politician forced confront dysfunctional life career destroyed sex scandal
11084,72252,tt3688406,A Christmas Horror Story,"fantasy, horror, mystery",christmas horror story interwoven stories take place christmas eve told one festive radio host family brings home christmas tree student documentary becomes living nightmare christmas spirit terrorizes santa slays evil
11085,72253,tt3689484,Castle in the Ground,drama,castle ground untimely death mother teenager befriends charismatic troubled next door neighbor becomes embroiled world addiction violence opioid epidemic takes hold small town
11086,72256,tt3689910,Sarusuberi Miss Hokusai,"animation, biography, drama",sarusuberi miss hokusai life works japanese artist ukiyo e painter katsushika hokusai seen eyes daughter katsushika ei
11087,72258,tt3691740,Il GGG Il grande gigante gentile,"adventure, family, fantasy",il ggg il grande gigante gentile orphan little girl befriends benevolent giant takes giant country attempt stop man eating giants invading human world
11088,72260,tt3692652,Mistero a Eloise,"horror, mystery, thriller",mistero eloise four friends break abandoned insane asylum search death certificate grant one large inheritance however finding soon becomes least worries place haunted dark memories
11089,72269,tt3696086,Huang jin shi dai,"biography, drama, romance",huang jin shi dai life story xiao hong one chinas famous essayists novelists reflected progressive thinking frequently seen
11090,72274,tt3696610,Stuck,"drama, musical",stuck original pop musical film six strangers get stuck new york city subway together change others lives unexpected ways
11091,72280,tt3697626,Kkeut kka ji gan da,"action, crime, thriller",kkeut kka ji gan da trying cover car accident left man dead crooked homicide detective stalked mysterious man claiming witnessed event
11092,72286,tt3698558,Lodio che uccide,horror,lodio che uccide bullied teenager sent reform school accidentally summons spirit girl victim bullying takes vengeance tormentors
11093,72300,tt3700804,Already Tomorrow in Hong Kong,"comedy, romance",already tomorrow hong kong attraction forms chinese american girl visiting hong kong first time meets american expat shows way timing may quite side
11094,72302,tt3701160,Diamond Tongues,"comedy, drama",diamond tongues edith dreams successful actress cant seem make things happen cant figure shes wrong begins everything wrong
11095,72306,tt3702652,The Other Side of the Door,horror,side door young son killed tragic accident woman learns ritual bring back say goodbye disobeys sacred warning upsets balance life death
11096,72311,tt3703148,Christmas Eve,comedy,christmas eve hilarity romance transcendence prevail power outage traps six different groups new yorkers inside elevators christmas eve
11097,72313,tt3703836,Henry Gambles Birthday Party,drama,henry gambles birthday party preachers kid henry gamble turning today bring swimsuit
11098,72315,tt3703908,Standoff Punto morto,"drama, thriller",standoff punto morto carter thomas jane troubled veteran gets chance redemption protecting year old girl assassin laurence fishburne witnesses murder holding shotgun
11099,72316,tt3704050,Remember,"drama, mystery, thriller",remember aid fellow auschwitz survivor hand written letter elderly man dementia goes search person believes responsible death family death camp kill
11100,72318,tt3704298,Vincent N Roxxy,"crime, drama, thriller",vincent n roxxy small town loner rebellious punk rocker unexpectedly fall love forced run soon discover violence follows everywhere
11101,72319,tt3704416,Un tranquillo weekend di mistero,"comedy, drama",un tranquillo weekend di mistero discovery bone gun send husband wife separate adventures course weekend
11102,72320,tt3704538,V H S Viral,"horror, sci-fi, thriller",v h viral los angeles police chase sends fame obsessed man wild ride save girlfriend cybernetic terror
11103,72321,tt3704700,Brain on Fire,"biography, drama",brain fire young capable professional cannot explain newly erratic behavior
11104,72326,tt3705412,Deathgasm,"action, comedy, horror",deathgasm two teenage boys unwittingly summon ancient evil entity known blind one delving black magic trying escape mundane lives
11105,72329,tt3707104,Mine,"drama, fantasy, thriller",mine failed assassination attempt united states marine finds stranded desert exposed elements must survive dangers desert battle psychological physical tolls treacherous conditions
11106,72330,tt3707106,By the Sea,"drama, romance",sea couple tries repair marriage staying hotel france
11107,72335,tt3708886,War on Everyone Sbirri senza regole,"action, comedy, crime",war everyone sbirri senza regole two corrupt cops set blackmail frame every criminal unfortunate enough cross path events however complicated arrival someone appears even dangerous
11108,72339,tt3709678,Haganenet,drama,haganenet kindergarten teacher discovers five year old child prodigious gift poetry amazed inspired young boy decides protect talent spite everyone
11109,72344,tt3710966,Hello Again,"drama, music, musical",hello ten lost souls slip one anothers arms daisy chained exploration loves bittersweet embrace
11110,72350,tt3713030,I Am Michael,"biography, drama, romance",michael based fascinating true life story michael glatze gay activist becomes christian pastor identifying heterosexual
11111,72351,tt3713166,Unfriended,"horror, mystery, thriller",unfriended group online chat room friends find haunted mysterious supernatural force using account dead friend
11112,72354,tt3714720,The Hollars,"comedy, drama, romance",hollars man returns small hometown learning mother fallen ill undergo surgery
11113,72358,tt3715320,Irrational Man,"comedy, drama, romance",irrational man tormented philosophy professor finds live commits existential act
11114,72362,tt3716530,Elle,"crime, drama, thriller",elle successful businesswoman gets caught game cat mouse tracks unknown man raped
11115,72363,tt3717016,Cenerentola in passerella,comedy,cenerentola passerella young fashion designer runs afoul corrupt stepmother stepsisters dons disguise help save family business father
11116,72364,tt3717068,Court,drama,court aging activist arrested lives accused lawyers judge intertwine reveal bigotry underscores judicial system
11117,72367,tt3717236,For the Plasma,"comedy, drama, sci-fi",plasma digital pastoral drama friendship landscape technology plasma begins story two young women anabelle lemieux rosalie lowe employed forest fire
11118,72368,tt3717252,Underworld Blood Wars,"action, adventure, fantasy",underworld blood wars vampire death dealer selene kate beckinsale fights end eternal war lycan clan vampire faction betrayed
11119,72369,tt3717316,Hunter Gatherer,drama,hunter gatherer year stint prison unreasonably optimistic middle aged man returns stagnant neighborhood win back girlfriend find family done always wanted forget exists
11120,72372,tt3717490,Power Rangers,"action, adventure, sci-fi",power rangers group high school students infused unique superpowers harness abilities order save world
11121,72374,tt3717804,England Is Mine,"biography, drama, music",england mine portrait
11122,72384,tt3719896,My All American,"biography, drama, sport",american freddie steinmark underdog gridiron faces toughest challenge life leading team championship season
11123,72393,tt3720788,La scomparsa di Eleanor Rigby Lei,"drama, romance",la scomparsa di eleanor rigby lei told female perspective story couple trying reclaim life love knew pick pieces past may far gone
11124,72403,tt3721936,American Honey,"drama, romance",american honey teenage girl nothing lose joins traveling magazine sales crew gets caught whirlwind hard partying law bending young love criss crosses midwest band misfits
11125,72404,tt3721954,Maudie Una vita a colori,"biography, drama, romance",maudie una vita colori arthritic nova scotia woman works housekeeper hones skills artist eventually becomes beloved figure community
11126,72405,tt3721964,Truffatori in erba,"action, comedy, crime",truffatori erba gringo dark comedy mixed white knuckle action dramatic intrigue explores battle survival businessman harold soyinka david oyelowo finds crossing line law abiding citizen wanted criminal
11127,72406,tt3722062,Bokeh,"drama, sci-fi",bokeh romantic getaway iceland young american couple wake one morning discover every person earth disappeared struggle survive reconcile mysterious
11128,72407,tt3722070,The Lady in the Van,"biography, comedy, drama",lady van man forms unexpected bond transient woman living van thats parked driveway
11129,72423,tt3726704,Experimenter,"biography, drama, history",experimenter famed social psychologist stanley milgram conducted series radical behavior experiments tested ordinary humans willingness obey authority
11130,72424,tt3727202,Life on the Line,"action, thriller",life line crew men high wire work fixing electrical grid hit sudden deadly storm
11131,72427,tt3727982,Avas Possessions,"comedy, horror, mystery",avas possessions young woman recovers demonic possession
11132,72431,tt3729920,La scomparsa di Eleanor Rigby Loro,"drama, romance",la scomparsa di eleanor rigby loro one couples story try reclaim life love knew pick pieces past may far gone
11133,72434,tt3730510,Due poliziotti a Parigi,comedy,due poliziotti parigi two puerto rican nypd detectives head paris track stolen handbag
11134,72438,tt3731562,Kong Skull Island,"action, adventure, fantasy",kong skull island vietnam war team scientists explores uncharted island pacific venturing domain mighty kong must fight escape primal eden
11135,72442,tt3732252,La collina della libert,drama,la collina della libert kwon returns seoul mountains given packet letters mori back japan propose kwon drops scatters undated letters reads make sense chronology must
11136,72447,tt3732950,Body,"crime, drama, thriller",body night turns deadly three girls break seemingly empty mansion
11137,72453,tt3733774,I corrotti The Trust,"crime, drama, thriller",corrotti trust pair cops investigating drug invasion stumble upon mysterious bank vault
11138,72454,tt3733778,Pay the Ghost Il male cammina tra noi,"drama, horror, mystery",pay ghost il male cammina tra noi professor frantically searches son abducted halloween carnival
11139,72455,tt3734354,The Master Cleanse,"comedy, drama, fantasy",master cleanse heartbroken man attends spiritual retreat cleanse fix broken life meets fellow lost soul together discover cleanse releases everyday toxins lot
11140,72473,tt3739110,Il destino di un soldato,"drama, war",il destino di un soldato two young soldiers bartle murph navigate terrors iraq war command older troubled sergeant sterling bartle tortured promise made murphs mother deployment
11141,72476,tt3740066,Pop Aye,drama,pop aye chance encounter disenchanted architect bumps long lost elephant streets bangkok excited takes elephant journey across thailand search farm grew together
11142,72480,tt3740778,Al di l delle montagne,"drama, romance",al di l delle montagne life tao close explored three different time periods
11143,72483,tt3741316,Bare,"drama, romance",bare young girl nevada becomes romantically involved female drifter introduces life stripping drugs metaphysical experiences teach happens real life catches dark fantasy
11144,72484,tt3741700,Godzilla II King of the Monsters,"action, adventure, fantasy",godzilla ii king monsters crypto zoological agency monarch faces battery god sized monsters including mighty godzilla collides mothra rodan ultimate nemesis three headed king ghidorah
11145,72486,tt3741834,Lion La strada verso casa,"biography, drama",lion la strada verso casa five year old indian boy adopted australian couple getting lost hundreds kilometers home years later sets find lost family
11146,72489,tt3742378,arrivata mia figlia,"comedy, drama",arrivata mia figlia estranged daughter hard working live housekeeper suddenly appears unspoken class barriers exist within home thrown disarray
11147,72497,tt3744264,Pali Road,"drama, fantasy, mystery",pali road young doctor wakes car accident discovers married another man living life cant remember search truth past life lead question everyone around entire existence
11148,72499,tt3745058,Weightless,drama,weightless joel alessandro nivola lives solitary existence rarely straying narrow routines working landfill going motions getting day faces
11149,72509,tt3748172,Il gioco di Gerald,"drama, horror, thriller",il gioco di gerald couple tries spice marriage remote lake house husband dies unexpectedly wife left handcuffed bed frame must fight survive break free
11150,72511,tt3748528,Rogue One A Star Wars Story,"action, adventure, sci-fi",rogue one star wars story daughter imperial scientist joins rebel alliance risky move steal plans death star
11151,72517,tt3750872,The Wife Vivere nellombra,drama,wife vivere nellombra wife questions life choices travels stockholm see husband receive nobel prize literature
11152,72529,tt3754940,Truman Un vero amico per sempre,"comedy, drama",truman un vero amico per sempre juli n receives unexpected visit friend tom lives canada two men accompanied juli ns faithful dog truman share emotional surprising moments prompted juli ns complicated situation
11153,72534,tt3756788,Little Sister,"drama, family",little sister story revolves around three sisters live grandmothers home arrival thirteen year old half sister
11154,72539,tt3758162,A Score to Settle,"action, crime, drama",score settle ex enforcer local crime syndicate vowed enact retribution mob bosses years wrongful imprisonment thing diverting violent plans new found relationship beloved son
11155,72540,tt3758172,Jungle,"action, adventure, biography",jungle group friends join guide trek bolivian jungle searching indian village men soon realize jungle difficult place
11156,72541,tt3758334,The Final Project,"horror, thriller",final project six eager students strike explore record live footage supernatural activity abandoned plantation one unsettled spirit gives asked
11157,72542,tt3758564,The Brooklyn Banker,"action, crime, drama",brooklyn banker banker talent memorizing numbers recruited mobster looking get ahead
11158,72544,tt3758708,The Hippopotamus,comedy,hippopotamus disgraced poet ted wallace summoned friends country manor investigate series unexplained miracles
11159,72545,tt3758852,Blood Money A qualsiasi costo,"crime, drama, thriller",blood money qualsiasi costo friends go rafting wilderness bags dropped plane followed man parachute find bags usd couple wants victor splits wanting stay alive prison
11160,72546,tt3759298,Ashes in the Snow,"drama, history, romance",ashes snow year old aspiring artist family deported siberia amidst stalins brutal dismantling baltic region one girls passion art never ending hope break silence history
11161,72549,tt3759912,Ladyworld,thriller,ladyworld eight teenage girls become trapped endless birthday party massive earthquake girls sanity psyches dissolve run food water
11162,72551,tt3760922,Il mio grosso grasso matrimonio greco,"comedy, romance",il mio grosso grasso matrimonio greco portokalos family secret brings beloved characters back together even bigger greeker wedding
11163,72558,tt3763866,Zoom,"animation, comedy, drama",zoom multi dimensional interface comic book artist novelist film director lives separate reality authors story one others
11164,72569,tt3766354,The Equalizer Senza perdono,"action, crime, thriller",equalizer senza perdono robert mccall serves unflinching justice exploited oppressed far go someone loves
11165,72571,tt3766394,Hello My Name Is Doris,"comedy, drama, romance",hello name doris self help seminar inspires sixty something woman romantically pursue younger co worker
11166,72573,tt3767278,Bayou Caviar,"crime, drama, mystery",bayou caviar former boxing champion companions get caught russian mobsters witnesses crime
11167,72588,tt3774092,Amnesia,drama,amnesia jo come ibiza dj club amnesia befriends solitary woman whos trying forget past jo draws techno music martha puts everything previously lived question
11168,72589,tt3774114,Snowden,"biography, crime, drama",snowden nsas illegal surveillance techniques leaked public one agencys employees
11169,72591,tt3774466,Ashby,"comedy, crime, drama",ashby high school student ed wallis enters friendship neighbor ashby retired cia assassin months left live
11170,72592,tt3774694,Love,"drama, romance",love murphy american living paris enters highly sexually emotionally charged relationship unstable electra unaware effect relationship invite pretty neighbor bed
11171,72594,tt3774866,Autumn Lights,"drama, mystery",autumn lights american photographer adrift remote icelandic community becomes entangled lives mysterious european couple
11172,72602,tt3776826,Operazione Avalanche,"drama, mystery, thriller",operazione avalanche four undercover cia agents sent nasa posing documentary film crew discovered led one biggest conspiracies american history
11173,72609,tt3778086,Sleeping Giant,"adventure, drama",sleeping giant spending summer cottage country shores lake superior three teens cope boredom testing limits experience
11174,72613,tt3778644,Solo A Star Wars Story,"action, adventure, sci-fi",solo star wars story adventure criminal underworld han solo meets future co pilot chewbacca encounters lando calrissian years joining rebellion
11175,72623,tt3781476,Il regno di Wuba,"adventure, comedy, fantasy",il regno di wuba human monsters lived separate worlds birth wuba last monster kings begins adventure bring two races together
11176,72630,tt3783958,La La Land,"comedy, drama, music",la la land navigating careers los angeles pianist actress fall love attempting reconcile aspirations future
11177,72632,tt3784222,Paulina,"drama, thriller",paulina intellectual young law student renounces promising career become schoolteacher remote poor village forced make puzzling decision aftermath rape
11178,72641,tt3787590,We Are Your Friends,"drama, music, romance",friends caught forbidden romance expectations friends aspiring dj cole carter attempts find path life leads fame fortune
11179,72652,tt3791302,A testa alta,drama,testa alta juvenile judge special educator convinced save young delinquent malony violent ways
11180,72655,tt3792960,Dio esiste e vive a Bruxelles,"comedy, fantasy",dio esiste e vive bruxelles know god alive lives brussels daughter
11181,72661,tt3794028,Mal di pietre,"drama, romance",mal di pietre france gabrielle passionate free spirited woman loveless marriage falls another man sent away alps treat kidney stones gabrielle yearns free run away andr
11182,72664,tt3794354,Sonic Il film,"action, adventure, comedy",sonic il film discovering small blue fast hedgehog small town police officer must help defeat evil genius wants experiments
11183,72673,tt3797868,La scelta The Choice,"drama, romance",la scelta choice travis gabby first meet neighbors small coastal town wind relationship tested lifes defining events
11184,72678,tt3799372,Years,"drama, romance",years young couple bound seemingly ideal love begin unravel unexpected opportunities spin volatile violent path threaten future always imagined
